assist_id,semester,instcd,report_id,course_prefix,course_number,course_start,course_stop,grade,course_section,credit_hours,course_title,dual_enroll
10357073,20105,ASU,211,CIS,360, , ,B, ,3,Business Database Concepts,
10357073,20105,ASU,211,CIS,340, , ,E, ,3,Object-Oriented Modeling/Prog,
10357073,20111,ASU,211,CIS,425, , ,I, ,3,Electronic Commerce Strategy,
10357073,20115,104425,211,CIS,120,20110905,20111110,A,42636,3,INTRO TO INFORMATION SYST,N
10551381,20111,104425,222,HIS,110,20110110,20110308,A,10288,3,"HISTORY OF THE U.S., 1607",N
10551381,20114,104425,223,HIS,111,20110531,20110725,A,20208,3,HISTORY OF THE U.S. SINCE,N
10551381,20134,UA,222,HIST,343, , ,B, ,3,HIST OF MEXICAN AMERICAN,
10551381,20134,UA,222,HIST,436, , ,B, ,3,CIVIL WAR+RECONSTRUCTION,
10551381,20134,UA,222,HIST,467, , ,A, ,3,20TH CENTURY LATIN AMERICA,
10551381,20134,UA,223,HIST,343, , ,B, ,3,HIST OF MEXICAN AMERICAN,
10551381,20134,UA,223,HIST,436, , ,B, ,3,CIVIL WAR+RECONSTRUCTION,
10551381,20134,UA,223,HIST,467, , ,A, ,3,20TH CENTURY LATIN AMERICA,
10551381,20144,UA,222,HIST,320, , ,A, ,3,Tudor-Stuart England,
10551381,20144,UA,223,HIST,320, , ,A, ,3,Tudor-Stuart England,
10589648,20105,NAU,203,BIO,182, , ,A, ,4,UNITY/LIFE II: MULTICELLULAR,
10589648,20105,NAU,203,BIO,182, , ,NG, ,0,UNITY/LIFE II: MULTICELLULAR,
10589648,20111,104425,203,BIO,202,20110110,20110511,A,11001,4,HUMAN ANAT & PHYS II,N
10604951,20145,ASU,1551,MAT,265, , ,W, ,3,Calculus for Engineers I,
10604951,20151,ASU,1551,MAT,265, , ,W, ,3,Calculus for Engineers I,
10604951,20161,104425,1551,MAT,220,20160111,20160509,B,10602,5,CALCULUS I,N
10704146,20115,104425,200,BIO,181,20110822,20111213,A,40168,4,GENERAL BIOLOGY I (FOR MA,N
10704146,20135,104425,202,BIO,201,20130819,20131216,A,40643,4,HUMAN ANATOMY AND PHYSIOL,N
10704146,20141,104425,203,BIO,202,20140113,20140512,A,10886,4,HUMAN ANAT & PHYS II,N
10704146,20141,104425,247,PSY,101,20140113,20140512,A,11358,3,INTRODUCTION TO PSYCHOLOG,N
10704146,20144,UA,200,MCB,404, , ,A, ,3,Bioethics,
10704146,20144,UA,247,PSY,340, , ,A, ,3,Intro to Cognitive Dev,
10704146,20145,UA,200,MCB,392, , ,A, ,3,Directed Rsrch,
10704146,20145,UA,200,MCB,302, , ,B, ,3,The Biology of Cancer,
10704146,20145,UA,202,PSIO,467, , ,B, ,3,Endocrine Physiology,
10704146,20145,UA,203,PSIO,467, , ,B, ,3,Endocrine Physiology,
10704146,20151,UA,200,MCB,392, , ,NR, ,1,Directed Rsrch,
10704146,20151,UA,200,MCB,304, , ,B, ,5,Molecular Genetics,
10704146,20155,UA,200,MCB,305, , ,B, ,4,Cell&Development Biology,
10704146,20155,UA,202,PSIO,303A, , ,B, ,3,Integrative Cell Physio,
10704146,20155,UA,203,PSIO,303A, , ,B, ,3,Integrative Cell Physio,
10705037,20115,NAU,227,STA,270, , ,W, ,3,APPLIED STATISTICS,
10705037,20125,104425,227,MAT,167,20120820,20121217,B,40863,3,ELEMENTS OF STATISTICS,N
10739713,20111,104425,202,BIO,201,20110110,20110511,B,10635,4,HUMAN ANATOMY AND PHYSIOL,N
10739713,20111,104425,206,CHM,130,20110110,20110511,A,10229,4,FUNDAMENTAL CHEMISTRY,N
10739713,20112,104425,204,BIO,205,20110531,20110712,B,20153,4,MICROBIOLOGY,N
10739713,20112,104425,247,PSY,101,20110531,20110630,C,20271,3,INTRODUCTION TO PSYCHOLOG,N
10739713,20115,104425,203,BIO,202,20110822,20111213,B,41677,4,HUMAN ANAT & PHYS II,N
10739713,20121,NAU,202,BIO,181L, , ,A, ,1,UNITY OF LIFE I LAB,
10739713,20121,NAU,202,BIO,181, , ,A, ,3,UNITY OF LIFE I: CELL LIFE,
10739713,20121,NAU,203,BIO,181L, , ,A, ,1,UNITY OF LIFE I LAB,
10739713,20121,NAU,203,BIO,181, , ,A, ,3,UNITY OF LIFE I: CELL LIFE,
10739713,20121,NAU,204,BIO,181L, , ,A, ,1,UNITY OF LIFE I LAB,
10739713,20121,NAU,204,BIO,181, , ,A, ,3,UNITY OF LIFE I: CELL LIFE,
10739713,20121,NAU,206,CHM,151, , ,B, ,4,GENERAL CHEMISTRY I,
10739713,20124,NAU,202,BIO,182L, , ,DW, ,1,BIO 182 LAB,
10739713,20124,NAU,203,BIO,182L, , ,DW, ,1,BIO 182 LAB,
10739713,20124,NAU,204,BIO,182L, , ,DW, ,1,BIO 182 LAB,
10739713,20124,NAU,206,CHM,151L, , ,A, ,1,GENERAL CHEMISTRY I LAB,
10739713,20124,NAU,247,PSY,230, , ,B, ,4,INTRO STATISTICS IN PSYCHOLOGY,
10739713,20125,NAU,202,BIO,182L, , ,B, ,1,BIO 182 LAB,
10739713,20125,NAU,202,BIO,334, , ,C, ,3,FUNCTNL ANATOMY & KINESIOLOGY,
10739713,20125,NAU,203,BIO,182L, , ,B, ,1,BIO 182 LAB,
10739713,20125,NAU,203,BIO,334, , ,C, ,3,FUNCTNL ANATOMY & KINESIOLOGY,
10739713,20125,NAU,204,BIO,182L, , ,B, ,1,BIO 182 LAB,
10739713,20125,NAU,204,BIO,334, , ,C, ,3,FUNCTNL ANATOMY & KINESIOLOGY,
10739713,20125,NAU,206,CHM,235, , ,W, ,4,GENERAL ORGANIC CHEMISTRY I,
10739713,20125,NAU,206,CHM,235L, , ,C, ,1,GEN ORGANIC CHEMISTRY I LAB,
10739713,20131,NAU,202,BIO,320, , ,C, ,3,GENERAL PATHOLOGY,
10739713,20131,NAU,202,BIO,471C, , ,C, ,3,MICROBIAL ECOLOGY,
10739713,20131,NAU,202,BIO,302, , ,C, ,3,RELEVANCE OF SCIENCE,
10739713,20131,NAU,203,BIO,320, , ,C, ,3,GENERAL PATHOLOGY,
10739713,20131,NAU,203,BIO,471C, , ,C, ,3,MICROBIAL ECOLOGY,
10739713,20131,NAU,203,BIO,302, , ,C, ,3,RELEVANCE OF SCIENCE,
10739713,20131,NAU,204,BIO,320, , ,C, ,3,GENERAL PATHOLOGY,
10739713,20131,NAU,204,BIO,471C, , ,C, ,3,MICROBIAL ECOLOGY,
10739713,20131,NAU,204,BIO,302, , ,C, ,3,RELEVANCE OF SCIENCE,
10739713,20131,NAU,206,CHM,235, , ,C, ,4,GENERAL ORGANIC CHEMISTRY I,
10739713,20134,NAU,206,CHM,360, , ,C, ,3,FUNDAMENTAL BIOCHEMISTRY,
10776696,20105,104425,244,POS,110,20101020,20101215,F,40483,3,AMERICAN NATIONAL GOVERNM,N
10776696,20125,NAU,244,POS,327, , ,B, ,3,GOVERNMENT BUDGETING,
10850777,20115,104425,195,ART,107,20110822,20111213,A,41285,3,"SUR OF WORLD ART, PREHIST",N
10850777,20151,ASU,195,ARS,438, , ,NR, ,3,Art of the 20th Century I,
10883268,20105,104425,244,POS,110,20100823,20101018,B,40288,3,AMERICAN NATIONAL GOVERNM,N
10883268,20111,UA,244,POL,203, , ,B, ,3,Political Science Ma,
10883268,20111,UA,244,POL,201, , ,AU, ,3,Political Science Ma,
10968061,20115,104425,230,MAT,220,20110822,20111213,A,40466,5,CALCULUS I,N
10968061,20121,104425,218,EGR,102,20120109,20120508,A,11611,3,PRINCIPLES OF ENGINEERING,N
10968061,20121,104425,232,MAT,231,20120109,20120508,A,11335,4,CALCULUS II,N
10968061,20122,104425,234,MAT,262,20120529,20120628,A,20175,3,DIFFERENTIAL EQUATIONS,N
10968061,20124,104425,233,MAT,241,20120529,20120719,A,20173,4,CALCULUS III,N
10968061,20135,UA,230,MATH,422, , ,A, ,3,Adv Applied Analysis,
10968061,20135,UA,232,MATH,422, , ,A, ,3,Adv Applied Analysis,
10968061,20135,UA,233,MATH,422, , ,A, ,3,Adv Applied Analysis,
10968061,20135,UA,234,MATH,422, , ,A, ,3,Adv Applied Analysis,
10968061,20141,UA,230,MATH,410, , ,A, ,3,Matrix Analysis,
10968061,20141,UA,232,MATH,410, , ,A, ,3,Matrix Analysis,
10968061,20141,UA,233,MATH,410, , ,A, ,3,Matrix Analysis,
10968061,20141,UA,234,MATH,410, , ,A, ,3,Matrix Analysis,
10968061,20145,UA,218,ENGR,498A, , ,A, ,3,Cross Disciplin Design,
10968061,20151,UA,218,ENGR,498B, , ,A, ,3,Cross Disciplin Design,
11059925,20105,104425,194,AJS,101,20100823,20101215,A,40091,3,INTRO TO ADMIN OF JUSTICE,N
11059925,20111,104425,225,MAT,142,20110110,20110511,A,10502,3,SURVEY OF COLLEGE MATHEMA,N
11059925,20125,ASU,194,CRJ,303, , ,A, ,3,Statistical Analysis,
11059925,20125,ASU,194,CRJ,201, , ,A, ,3,Crime Control Policies,
11059925,20131,ASU,194,CRJ,302, , ,B, ,3,Research Methods,
11059925,20131,ASU,194,CRJ,321, , ,A, ,3,Imperatives of Proof,
11059925,20131,ASU,194,CRJ,306, , ,A, ,3,"Race, Ethnicity, Crime",
11059925,20131,ASU,194,CRJ,308, , ,A, ,3,Advanced Criminological Theory,
11059925,20135,ASU,194,CRJ,350, , ,A+, ,3,Law and Social Control,
11059925,20141,ASU,194,CRJ,406, , ,A+, ,3,Sex Crimes,
11059925,20141,ASU,194,CRJ,461, , ,A, ,3,Domestic Violence,
11059925,20141,ASU,194,CRJ,525, , ,A-, ,3,Life-Course Criminology,
11059925,20141,ASU,194,CRJ,598, , ,A-, ,3,Special Topics : Seminar in White-Collar,
11059925,20151,ASU,225,MAT,117, , ,C, ,3,College Algebra,
11059925,20154,ASU,225,MAT,119, , ,B, ,3,Finite Mathematics,
11359261,20125,NAU,192,ACC,255, , ,W, ,3,PRINCIPLES OF ACCT: FINANCIAL,
11359261,20131,NAU,192,ACC,255, , ,W, ,3,PRINCIPLES OF ACCT: FINANCIAL,
11359261,20134,104425,192,BUS,201,20130528,20130718,B,20159,3,FINANCIAL ACCOUNTING,N
11422462,20105,104425,194,AJS,101,20100823,20101215,B,40091,3,INTRO TO ADMIN OF JUSTICE,N
11422462,20135,NAU,194,CCJ,415, , ,W, ,3,"CRIME, JUSTICE AND NATIVE AMER",
11526166,20105,104425,247,PSY,101,20100823,20101018,B,40299,3,INTRODUCTION TO PSYCHOLOG,N
11526166,20154,UA,247,PSY,PSY230, , ,C, ,3,Psyc Measurement + Stat,
11526166,20154,UA,247,PSY,PSY365, , ,A, ,3,Intro to Cultural Psych,
11588594,20131,104425,202,BIO,201,20130114,20130514,A,10682,4,HUMAN ANATOMY AND PHYSIOL,N
11588594,20135,104425,203,BIO,202,20130819,20131216,A,40570,4,HUMAN ANAT & PHYS II,N
11588594,20145,UA,202,PSIO,467, , ,D, ,3,Endocrine Physiology,
11588594,20145,UA,202,PSIO,411, , ,B, ,3,Sci Mthod+Profess Ethics,
11588594,20145,UA,203,PSIO,467, , ,D, ,3,Endocrine Physiology,
11588594,20145,UA,203,PSIO,411, , ,B, ,3,Sci Mthod+Profess Ethics,
11590136,20105,104425,230,MAT,220,20100823,20101215,A,40826,5,CALCULUS I,N
11590136,20111,104425,218,EGR,102,20110110,20110511,A,10457,3,PRINCIPLES OF ENGINEERING,N
11590136,20111,104425,232,MAT,231,20110110,20110511,A,10524,4,CALCULUS II,N
11590136,20114,104425,233,MAT,241,20110531,20110725,A,20449,4,CALCULUS III,N
11590136,20115,UA,230,MATH,254, , ,B, ,0,Intro Ord Diff Equations,
11590136,20115,UA,230,MATH,254, , ,B, ,3,Intro Ord Diff Equations,
11590136,20115,UA,232,MATH,254, , ,B, ,0,Intro Ord Diff Equations,
11590136,20115,UA,232,MATH,254, , ,B, ,3,Intro Ord Diff Equations,
11590136,20115,UA,233,MATH,254, , ,B, ,0,Intro Ord Diff Equations,
11590136,20115,UA,233,MATH,254, , ,B, ,3,Intro Ord Diff Equations,
11590136,20135,UA,218,ENGR,498A, , ,A, ,3,Cross Disciplin Design,
11590136,20141,UA,218,ENGR,498B, , ,A, ,3,Cross Disciplin Design,
11591996,20105,104425,222,HIS,110,20100823,20101018,A,40248,3,"HISTORY OF THE U.S., 1607",N
11591996,20105,104425,223,HIS,111,20101020,20101215,A,40443,3,HISTORY OF THE U.S. SINCE,N
11591996,20105,104425,244,POS,110,20100823,20101018,B,40288,3,AMERICAN NATIONAL GOVERNM,N
11591996,20105,104425,246,POS,240,20101020,20101215,A,40485,3,COMPARATIVE POLITICS,N
11591996,20111,104425,245,POS,230,20110110,20110308,A,10313,3,WORLD POLITICS,N
11591996,20115,ASU,222,HST,484, , ,P, ,3,Internship,
11591996,20115,ASU,222,HST,342, , ,A, ,3,US West 20th Century,
11591996,20115,ASU,222,HST,328, , ,B, ,3,"Women in US History, 1880-1980",
11591996,20115,ASU,222,HST,406, , ,B+, ,3,American Revolution/1763-1789,
11591996,20115,ASU,222,HST,300, , ,W, ,3,Historical Inquiry: The Black Atlantic,
11591996,20115,ASU,223,HST,484, , ,P, ,3,Internship,
11591996,20115,ASU,223,HST,342, , ,A, ,3,US West 20th Century,
11591996,20115,ASU,223,HST,328, , ,B, ,3,"Women in US History, 1880-1980",
11591996,20115,ASU,223,HST,406, , ,B+, ,3,American Revolution/1763-1789,
11591996,20115,ASU,223,HST,300, , ,W, ,3,Historical Inquiry: The Black Atlantic,
11591996,20121,ASU,222,HST,340, , ,W, ,3,American Military History,
11591996,20121,ASU,222,HST,316, , ,B+, ,3,20th-C U.S. Foreign Relations,
11591996,20121,ASU,222,HST,300, , ,W, ,3,Historical Inquiry: Modern Africa,
11591996,20121,ASU,222,HST,303, , ,B, ,3,Studies in Asian History: Tech/Culture&S,
11591996,20121,ASU,223,HST,340, , ,W, ,3,American Military History,
11591996,20121,ASU,223,HST,316, , ,B+, ,3,20th-C U.S. Foreign Relations,
11591996,20121,ASU,223,HST,300, , ,W, ,3,Historical Inquiry: Modern Africa,
11591996,20121,ASU,223,HST,303, , ,B, ,3,Studies in Asian History: Tech/Culture&S,
11591996,20121,ASU,244,POS,360, , ,NR, ,3,World Politics,
11591996,20121,ASU,245,POS,360, , ,NR, ,3,World Politics,
11591996,20121,ASU,246,POS,360, , ,NR, ,3,World Politics,
11591996,20124,ASU,222,HST,408, , ,B+, ,3,Civil War & Reconstruction,
11591996,20124,ASU,223,HST,408, , ,B+, ,3,Civil War & Reconstruction,
11591996,20125,ASU,244,POS,315, , ,W, ,3,The Supreme Court,
11591996,20125,ASU,245,POS,315, , ,W, ,3,The Supreme Court,
11591996,20125,ASU,246,POS,315, , ,W, ,3,The Supreme Court,
11591996,20131,ASU,222,HST,376, , ,W, ,3,Modern Latin America,
11591996,20131,ASU,222,HST,300, , ,W, ,3,Historical Inquiry: Europe: Russian Revo,
11591996,20131,ASU,223,HST,376, , ,W, ,3,Modern Latin America,
11591996,20131,ASU,223,HST,300, , ,W, ,3,Historical Inquiry: Europe: Russian Revo,
11591996,20135,ASU,222,HST,394, , ,W, ,3,Special Topics : Israeli Society and Cul,
11591996,20135,ASU,223,HST,394, , ,W, ,3,Special Topics : Israeli Society and Cul,
11592585,20111,104425,217,ECN,202,20110110,20110511,A,11074,3,PRINCIPLES OF MICROECONOM,N
11592585,20131,UA,217,ECON,200, , ,C, ,3,Basic Economic Issues,
11656985,20115,104425,228,MAT,187,20110822,20111213,F,40242,5,PRECALCULUS,N
11656985,20141,104425,230,MAT,220,20140113,20140512,A,10619,5,CALCULUS I,N
11656985,20155,ASU,228,MAT,243, , ,A-, ,3,Discrete Math Structures,
11656985,20155,ASU,230,MAT,243, , ,A-, ,3,Discrete Math Structures,
11721870,20105,ASU,253,SPA,201, , ,E, ,4,Intermediate Spanish,
11721870,20105,ASU,254,SPA,201, , ,E, ,4,Intermediate Spanish,
11721870,20121,ASU,253,SPA,201, , ,W, ,4,Intermediate Spanish,
11721870,20121,ASU,254,SPA,201, , ,W, ,4,Intermediate Spanish,
11721870,20135,104425,253,SPA,201,20130819,20131216,A,40179,4,INTERMEDIATE SPANISH I,N
11721870,20141,104425,254,SPA,202,20140113,20140512,A,11515,4,INTERMEDIATE SPANISH II,N
11766768,20145,104425,1553,MAT,231,20140818,20141216,D,41067,4,CALCULUS II,N
11766768,20151,104425,1552,MAT,227,20150113,20150511,A,10533,3,DISCRETE MATHEMATICS,N
11766768,20155,104425,1551,MAT,220,20150817,20151214,A,41088,5,CALCULUS I,N
11766768,20161,104425,1553,MAT,231,20160111,20160509,A,10606,4,CALCULUS II,N
11766768,20165,UA,1551,MATH,254, , ,E, ,3,Intro Ord Diff Equations,
11766768,20165,UA,1551,MATH,254, , ,NG, ,0,Intro Ord Diff Equations,
11766768,20165,UA,1552,MATH,254, , ,E, ,3,Intro Ord Diff Equations,
11766768,20165,UA,1552,MATH,254, , ,NG, ,0,Intro Ord Diff Equations,
11766768,20165,UA,1553,MATH,254, , ,E, ,3,Intro Ord Diff Equations,
11766768,20165,UA,1553,MATH,254, , ,NG, ,0,Intro Ord Diff Equations,
11809091,20111,104425,229,MAT,212,20110110,20110511,C,10886,3,CALCULUS FOR BUSINESS,N
11809091,20145,ASU,229,MAT,211, , ,A, ,3,Math for Business Analysis,
11854133,20131,104425,208,CHM,152,20130114,20130514,A,10769,4,GENERAL CHEMISTRY II,N
11854133,20135,ASU,208,CHM,231, , ,A, ,3,Elementary Organic Chemistry,
11879892,20115,104425,196,ART,108,20110822,20111017,A,40266,3,SUR OF WORLD ART:RENAISSA,N
11879892,20125,UA,196,ARH,423A, , ,B, ,3,The Art of Mexico,
11879892,20125,UA,196,ARH,340A, , ,B, ,3,Intro Classical Art+Arch,
11879892,20125,UA,196,ARH,418A, , ,B, ,3,Precolumbian: Aztecs and Incas,
11879892,20125,UA,254,SPAN,101, , ,B, ,4,First Semester Spanish,
11879892,20131,UA,196,ARH,329, , ,C, ,3,Art History Cinema,
11879892,20131,UA,196,ARH,321, , ,B, ,3,Intro Contemporary Art,
11879892,20131,UA,196,ARH,314, , ,C, ,3,Art+Cult Renaissc Europe,
11879892,20131,UA,254,SPAN,102, , ,D, ,4,Second Semester Spanish,
11879892,20135,UA,196,ARH,300, , ,C, ,3,Classical Ideal 1930 Art,
11879892,20135,UA,196,ARH,452, , ,B, ,3,Etruscan Art+Archaeology,
11879892,20135,UA,196,ARH,465, , ,B, ,3,Greek Pottery: Craft & Society,
11879892,20135,UA,254,SPAN,102, , ,B, ,4,Second Semester Spanish,
11879892,20141,UA,196,ARH,477, , ,B, ,3,Greek Architecture,
11879892,20141,UA,254,SPAN,201, , ,B, ,4,Third Semester Spanish,
11879892,20145,104425,254,SPA,202,20140819,20141216,A,41012,4,INTERMEDIATE SPANISH II,N
11879933,20115,104425,220,ENG,102,20110822,20111213,A,40156,3,ENGLISH COMPOSITION,N
11879933,20151,NAU,220,ENG,517, , ,A, ,3,PROFESSIONAL EDITING,
11879933,20151,NAU,220,ENG,502, , ,A, ,3,ADVANCED TECHNICAL WRITING,
11879933,20151,NAU,220,ENG,522, , ,A, ,3,RHET & WRT IN PROF COMMUNITIES,
11879933,20155,NAU,220,ENG,622, , ,A, ,3,TOPICS HIST CONTMPRY RHETORIC,
11879933,20155,NAU,220,ENG,623, , ,A, ,3,TOPICS NARRTV CREATV RHETORICS,
11880096,20125,104425,221,GLG,101,20120820,20121217,A,40939,4,INTRO TO GEOLOGY I PHYSIC,N
11880096,20155,NAU,221,GLG,225, , ,B, ,4,PALEONTOLOGY,
11880096,20155,NAU,221,GLG,225, , ,NG, ,0,PALEONTOLOGY,
11881263,20121,104425,219,ENG,101,20120109,20120508,A,10838,3,COMPOSITION,N
11881263,20121,104425,247,PSY,101,20120109,20120508,A,10918,3,INTRODUCTION TO PSYCHOLOG,N
11881263,20125,104425,220,ENG,102,20120820,20121217,A,41056,3,ENGLISH COMPOSITION,N
11881263,20151,NAU,247,PSY,344, , ,B, ,3,ADULT DEVELOPMENT AND AGING,
11881263,20155,NAU,219,ENG,305W, , ,B, ,3,WRTG IN DISCIPLNRY COMMUNITIES,
11881263,20155,NAU,220,ENG,305W, , ,B, ,3,WRTG IN DISCIPLNRY COMMUNITIES,
11882422,20114,104425,220,ENG,102,20110531,20110725,F,20198,3,ENGLISH COMPOSITION,N
11882422,20121,UA,220,ENGL,342, , ,E, ,3,"Writers, Women+The Gods",
11882422,20124,104425,220,ENG,102,20120529,20120719,W,20056,3,ENGLISH COMPOSITION,N
11882505,20105,104425,245,POS,230,20100823,20101018,A,40294,3,WORLD POLITICS,N
11882505,20121,ASU,245,POS,210, , ,A, ,3,Political Ideologies,
11882505,20121,ASU,245,POS,301, , ,A-, ,3,Empirical Political Inquiry,
11882505,20124,ASU,245,POS,360, , ,A+, ,3,World Politics,
11882505,20124,ASU,245,POS,401, , ,A, ,3,Political Statistics,
11882505,20131,ASU,245,POS,350, , ,A, ,3,Comparative Politics,
11882505,20134,ASU,245,POS,361, , ,A+, ,3,American Foreign Policy,
11882505,20134,ASU,245,POS,364, , ,A+, ,3,Natl Security/Intell/Terrorism,
11882505,20141,ASU,245,POS,300, , ,A, ,3,Contemp Global Controversies,
11882718,20135,104425,247,PSY,101,20130819,20131216,A,40165,3,INTRODUCTION TO PSYCHOLOG,N
11882718,20154,UA,247,PSY,PSY290A, , ,A, ,3,Research Methods,
11883902,20111,104425,216,ECN,201,20110110,20110511,A,10844,3,PRINCIPLES OF MACROECONOM,N
11883902,20111,104425,217,ECN,202,20110310,20110511,A,10346,3,PRINCIPLES OF MICROECONOM,N
11883902,20115,104425,205,BUS,219,20110822,20111213,A,40019,3,BUSINESS STATISTICS,N
11883902,20121,104425,192,BUS,201,20120109,20120305,B,10356,3,FINANCIAL ACCOUNTING,N
11883902,20121,104425,239,PHI,130,20120109,20120508,B,10658,3,ETHICS,N
11883902,20125,UA,192,ACCT,210, , ,E, ,3,Intro to Managerial Acct,
11883902,20125,UA,239,PHIL,160D, , ,B, ,3,"Mind, Matter, and God",
11883902,20135,UA,205,ECON,300, , ,C, ,3,Microecon Anls Bus Decis,
11883902,20135,UA,216,ECON,300, , ,C, ,3,Microecon Anls Bus Decis,
11883902,20135,UA,217,ECON,300, , ,C, ,3,Microecon Anls Bus Decis,
11883902,20144,UA,205,ECON,330, , ,B, ,3,Macroecon + Glbl Inst + Policy,
11883902,20144,UA,216,ECON,330, , ,B, ,3,Macroecon + Glbl Inst + Policy,
11883902,20144,UA,217,ECON,330, , ,B, ,3,Macroecon + Glbl Inst + Policy,
11884136,20111,104425,208,CHM,152,20110110,20110511,F,10454,4,GENERAL CHEMISTRY II,N
11884136,20145,104425,208,CHM,152,20140818,20141216,C,41132,4,GENERAL CHEMISTRY II,N
11884136,20155,UA,208,CHEM,241A, , ,E, ,3,Lecture Organic Chem,
11884136,20155,UA,208,CHEM,243A, , ,B, ,1,Organic Chemistry Lab I,
11884968,20114,104425,221,GLG,101,20110531,20110725,F,20039,4,INTRO TO GEOLOGY I PHYSIC,N
11884968,20141,UA,221,GEOS,412A, , ,E, ,3,Ocean Sciences,
11884968,20141,UA,221,GEOS,212, , ,C, ,3,Intro To Oceanography,
11884968,20141,UA,221,GEOS,412B, , ,D, ,1,Ocean Sciences Field Course,
11885221,20105,104425,240,PHY,111,20100823,20101215,A,40831,4,GENERAL PHYSICS I,N
11885221,20111,104425,241,PHY,112,20110110,20110511,A,10533,4,GENERAL PHYSICS II,N
11885221,20115,104425,242,PHY,230,20110822,20111213,D,41054,4,PHYSICS WITH CALCULUS I,N
11885221,20121,104425,232,MAT,231,20120109,20120508,A,11045,4,CALCULUS II,N
11885221,20125,104425,233,MAT,241,20120820,20121217,A,40993,4,CALCULUS III,N
11885221,20125,104425,242,PHY,230,20120820,20121217,A,40998,4,PHYSICS WITH CALCULUS I,N
11885221,20131,104425,243,PHY,231,20130114,20130514,B,10704,4,PHYSICS WITH CALCULUS II,N
11885221,20135,104425,234,MAT,262,20130819,20131216,A,40553,3,DIFFERENTIAL EQUATIONS,N
11885221,20141,104425,231,MAT,227,20140113,20140512,A,10611,3,DISCRETE MATHEMATICS,N
11885221,20145,ASU,231,MAT,343, , ,A+, ,3,Applied Linear Algebra,
11885221,20145,ASU,232,MAT,343, , ,A+, ,3,Applied Linear Algebra,
11885221,20145,ASU,233,MAT,343, , ,A+, ,3,Applied Linear Algebra,
11885221,20145,ASU,234,MAT,343, , ,A+, ,3,Applied Linear Algebra,
11885221,20145,ASU,240,PHY,321, , ,B-, ,3,Vector Mechanics and Vibration,
11885221,20145,ASU,241,PHY,321, , ,B-, ,3,Vector Mechanics and Vibration,
11885221,20145,ASU,242,PHY,321, , ,B-, ,3,Vector Mechanics and Vibration,
11885221,20145,ASU,243,PHY,321, , ,B-, ,3,Vector Mechanics and Vibration,
11885398,20111,104425,247,PSY,101,20110110,20110511,A,10206,3,INTRODUCTION TO PSYCHOLOG,N
11885398,20111,104425,248,SOC,101,20110110,20110511,B,10213,3,INTRODUCTION TO SOCIOLOGY,N
11885398,20125,ASU,247,PGS,341, , ,C, ,3,Developmental Psychology,
11885398,20131,ASU,247,PGS,304, , ,A, ,3,Effective Thinking,
11885398,20131,ASU,247,PGS,350, , ,C+, ,3,Social Psychology,
11885398,20141,ASU,248,SOC,334, , ,B, ,3,Technology and Society,
11886464,20111,104425,223,HIS,111,20110110,20110511,B,11282,3,HISTORY OF THE U.S. SINCE,N
11886464,20121,104425,195,ART,107,20120109,20120508,B,10789,3,"SUR OF WORLD ART, PREHIST",N
11886464,20121,104425,197,ART,106,20120109,20120508,A,10787,3,DRAWING I,N
11886464,20121,104425,198,ART,103,20120109,20120508,A,10786,3,DESIGN FUNDAMENTALS,N
11886464,20125,104425,222,HIS,110,20120820,20121217,A,41073,3,"HISTORY OF THE U.S., 1607",N
11886464,20131,104425,196,ART,108,20130114,20130514,A,11422,3,SUR OF WORLD ART:RENAISSA,N
11886464,20131,104425,199,ART,231,20130114,20130514,B,11741,3,THREE DIMENSIONAL DESIGN/,N
11886464,20145,UA,195,ARH,415B, , ,W, ,3,Northern Baroque Art,
11886464,20145,UA,195,ARH,417, , ,A, ,3,19th Cent European Art,
11886464,20145,UA,195,ARH,413C, , ,B, ,3,Renaissance Art In Italy,
11886464,20145,UA,196,ARH,415B, , ,W, ,3,Northern Baroque Art,
11886464,20145,UA,196,ARH,417, , ,A, ,3,19th Cent European Art,
11886464,20145,UA,196,ARH,413C, , ,B, ,3,Renaissance Art In Italy,
11886464,20145,UA,197,ART,280, , ,B, ,3,Painting I,
11886464,20145,UA,198,ART,280, , ,B, ,3,Painting I,
11886464,20145,UA,199,ART,280, , ,B, ,3,Painting I,
11886464,20151,UA,195,ARH,429B, , ,A, ,3,American Art-19th Cent,
11886464,20151,UA,195,ARH,314, , ,A, ,3,Art+Cult Renaissc Europe,
11886464,20151,UA,196,ARH,429B, , ,A, ,3,American Art-19th Cent,
11886464,20151,UA,196,ARH,314, , ,A, ,3,Art+Cult Renaissc Europe,
11886464,20151,UA,197,ART,380, , ,A, ,3,Painting II,
11886464,20151,UA,198,ART,380, , ,A, ,3,Painting II,
11886464,20151,UA,199,ART,380, , ,A, ,3,Painting II,
11886464,20155,UA,195,ARH,320, , ,B, ,3,Intro European Mod Art,
11886464,20155,UA,196,ARH,320, , ,B, ,3,Intro European Mod Art,
11886464,20155,UA,197,ART,380, , ,B, ,3,Painting II,
11886464,20155,UA,198,ART,380, , ,B, ,3,Painting II,
11886464,20155,UA,199,ART,380, , ,B, ,3,Painting II,
11886464,20155,UA,222,HIST,349, , ,B, ,3,Hist Crime Am:1607-Pres,
11886464,20155,UA,223,HIST,349, , ,B, ,3,Hist Crime Am:1607-Pres,
